question,query
What is the source country of Water resources managemnt in EL Salvador is also the land of Jos MAra Orellana ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN NOUN ADP NOUN NOUN NOUN ADP PROPN PROPN AUX ADV DET NOUN ADP PROPN PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr csubj det compound nsubj prep compound compound pobj prep compound pobj ROOT advmod det attr prep compound compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 4 4 3 4 7 6 5 6 8 7 1 2 3 2 3 6 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Water_resources_management_in_El_Salvador dbr_José_María_Orellana <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Water_resources_management_in_El_Salvador dbp_sourceCountry var_uri sep_dot dbr_José_María_Orellana dbo_country var_uri bra_close 
Where does the Jerusalem Institute of Justice render their services? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ AUX DET PROPN PROPN ADP PROPN VERB PRON NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod aux det compound nsubj prep pobj ROOT poss dobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 2 3 3 2 3 4 1 3 2 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Jerusalem_Institute_of_Justice <pad> <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Jerusalem_Institute_of_Justice dbo_service var_uri bra_close 
What is the common nickname given both to Harding academy and Lyons township high school? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET ADJ NOUN VERB PRON ADP PROPN PROPN CCONJ PROPN NOUN ADJ NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det amod nsubj acl preconj prep compound pobj cc compound nmod amod conj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 3 2 3 5 4 6 5 6 8 7 7 6 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Harding_Academy_ dbr_Lyons_Township_High_School <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open dbr_Harding_Academy_(Memphis) dbp_nickname var_uri sep_dot dbr_Lyons_Township_High_School dbp_nickname var_uri sep_dot bra_close 
What borders siberia? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON NOUN VERB PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det nsubj ROOT punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 1 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Siberia <pad> <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Siberia dbo_border var_uri bra_close 
To which party do the politicians who died in Delhi belong? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ DET NOUN VERB DET NOUN PRON VERB ADP PROPN VERB PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> mark det nsubj advcl det nsubj nsubj relcl prep pobj ROOT punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 4 3 2 3 2 4 3 4 5 1 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Delhi <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbp_placeOfDeath dbr_Delhi sep_dot var_x dbp_party var_uri sep_dot var_x rdf_type dbo_OfficeHolder bra_close 
Who created the stadiums who have been rented by the Boston Red Sox? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON VERB DET NOUN PRON AUX AUX VERB ADP DET PROPN PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> nsubj ROOT det dobj nsubjpass aux auxpass relcl agent det compound compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 4 4 4 3 4 6 6 6 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Boston_Red_Sox <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbo_tenant dbr_Boston_Red_Sox sep_dot var_x dbp_architect var_uri sep_dot var_x rdf_type dbo_Stadium bra_close 
What is the region of the successor of Mr. Jerome B. Chaffee ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN ADP DET NOUN ADP PROPN PROPN PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det nsubj prep det pobj prep compound compound compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 3 5 4 5 7 7 7 6 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Jerome_B <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open dbr_Jerome_B sep_dot _Chaffee dbo_successor var_x sep_dot var_x dbo_region var_uri sep_dot bra_close 
What is the profession of the Chris Myers (New Jersey) which is the governing body of Oahu Railway and Land Company ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN ADP DET PROPN PROPN PUNCT PROPN PROPN PUNCT PRON AUX DET VERB NOUN ADP PROPN PROPN CCONJ PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det nsubj prep det compound pobj punct compound appos punct nsubj relcl det amod attr prep nmod nmod cc compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 3 5 5 4 5 6 5 5 6 5 7 7 6 7 10 9 10 9 8 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Chris_Myers_ dbr_Oahu_Railway_and_Land_Company <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Chris_Myers_(New_Jersey) dbo_profession var_uri sep_dot dbr_Oahu_Railway_and_Land_Company dbp_governingBody var_uri bra_close 
In which countries were the Russian volleyball team players born? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ADP PRON NOUN AUX DET ADJ NOUN NOUN NOUN VERB PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> prep pobj nsubj ROOT det amod compound compound attr acl punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 3 2 1 3 3 4 3 2 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Russia_women <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbp_nationalteam dbr_Russia_women's_national_volleyball_team sep_dot var_x dbp_placeOfBirth var_uri sep_dot var_x rdf_type dbo_Athlete bra_close 
Which religion's people are member of BJP? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> DET NOUN PART NOUN AUX NOUN ADP PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det poss case nsubj ROOT attr prep pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 4 2 1 2 3 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Bharatiya_Janata_Party <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbp_party dbr_Bharatiya_Janata_Party sep_dot var_x dbo_religion var_uri sep_dot var_x rdf_type dbo_Person bra_close 
List down the commanders of Battle of Fort stephenson ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> VERB ADP DET NOUN ADP PROPN ADP PROPN NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ROOT prt det dobj prep nmod prep pobj pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 1 2 3 2 3 5 6 7 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Battle_of_Fort_Stephenson <pad> <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Battle_of_Fort_Stephenson dbo_commander var_uri bra_close 
What is the subject of The Prodigal son ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN ADP DET PROPN NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det nsubj prep det compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 3 5 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_The_Prodigal_Son_ <pad> <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_The_Prodigal_Son_(play) dbp_subject var_uri bra_close 
ARM Architecture acts as a game platform for how many things? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PROPN PROPN VERB ADP DET NOUN NOUN ADP SCONJ ADJ NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> compound nsubj ROOT prep det compound pobj prep advmod amod pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 1 2 4 4 3 4 7 6 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_ARM_architecture <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_uri dbo_computingPlatform dbr_ARM_architecture sep_dot bra_close 
Name the work institutions of Andrew Schally? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> VERB DET NOUN NOUN ADP PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ROOT det compound dobj prep compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 1 3 3 2 3 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Andrew_Schally <pad> <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Andrew_Schally dbp_workInstitutions var_uri bra_close 
What is the fictional character which has Clan McDuck and Ludwig Von Draken as relatives? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET ADJ NOUN PRON VERB PROPN PROPN CCONJ PROPN PROPN PROPN ADP NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det amod nsubj nsubj relcl compound dobj cc compound compound conj prep pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 3 2 4 3 5 4 5 6 6 5 4 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Clan_McDuck dbr_Ludwig_Von_Drake <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_relatives dbr_Clan_McDuck sep_dot var_uri dbp_relatives dbr_Ludwig_Von_Drake sep_dot var_uri rdf_type dbo_FictionalCharacter bra_close 
How many games have a composer who worked for the Creatures? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ ADJ NOUN VERB DET NOUN PRON VERB ADP DET PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod amod nsubj ROOT det dobj nsubj relcl prep det pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 2 1 3 2 4 3 4 6 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Creatudbr_ <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_x dbo_occupation dbr_Creatudbr_(company) sep_dot var_uri dbp_composer var_x sep_dot var_uri rdf_type dbo_VideoGame bra_close 
Which licensee of EXXV-TV is also the licensee of WXXV-DT2 ? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> DET NOUN ADP PROPN PUNCT PROPN AUX ADV DET NOUN ADP PROPN PUNCT PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det nsubj prep compound punct pobj ROOT advmod det attr prep compound punct pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 3 5 5 4 1 2 3 2 3 5 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_EXXV dbr_WXXV <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open dbr_EXXV-TV dbp_licensee var_uri sep_dot dbr_WXXV-DT2 dbp_licensee var_uri sep_dot bra_close 
Which state is the birth location of Ann Monroe Gilchrist Strong? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> DET NOUN AUX DET NOUN NOUN ADP PROPN PROPN PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det nsubj ROOT det compound attr prep compound compound compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 1 3 3 2 3 6 5 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Ann_Monroe_Gilchrist_Strong <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open dbr_Ann_Monroe_Gilchrist_Strong dbo_birthPlace var_x sep_dot var_x dbo_country var_uri sep_dot bra_close 
Which university's graduates have worked in the Quartermaster corps? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> DET NOUN PART NOUN AUX VERB ADP DET PROPN NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det poss case nsubj aux ROOT prep det compound pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 4 2 2 1 2 4 4 3 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Quartermaster_Corps_ <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbo_militaryUnit dbr_Quartermaster_Corps_(United_States_Army) sep_dot var_x dbo_almaMater var_uri sep_dot bra_close 
How many people have voiced characters sculpted by Clamp? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> SCONJ ADJ NOUN AUX VERB NOUN VERB ADP PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> advmod amod nsubj aux ROOT dobj acl agent pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 4 3 2 2 1 2 3 4 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Clamp_ <pad> <pad> <pad> <pad>,SELECT DISTINCT COUNT( var_uri) WHERE bra_open var_x dbp_creator dbr_Clamp_(manga_artists) sep_dot var_x dbo_voice var_uri sep_dot bra_close 
Trainees at the national film school of Lodz have received what awards? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> NOUN ADP DET ADJ NOUN NOUN ADP PROPN AUX VERB PRON NOUN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> nsubj prep det amod compound pobj prep pobj aux ROOT det dobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 3 5 5 5 4 5 6 2 1 3 2 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_National_Film_School_in_Łódź <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_x dbp_training dbr_National_Film_School_in_Łódź sep_dot var_x dbo_award var_uri sep_dot bra_close 
Were the bodies involved in the Westroads mall shootings discovered in Nebraska? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> AUX DET NOUN VERB ADP DET PROPN NOUN NOUN VERB ADP PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> ROOT det nsubj acl prep det compound compound pobj acl prep pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 1 3 2 3 4 6 6 6 5 6 7 8 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Westroads_Mall_shooting dbr_Nebraska <pad> <pad> <pad>,ASK WHERE bra_open dbr_Westroads_Mall_shooting dbp_bodyDiscovered dbr_Nebraska bra_close 
Which animator of the The Skeleton Dance is also the cinematographer of the Mickey's Mellerdrammer? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> DET NOUN ADP DET DET PROPN PROPN AUX ADV DET SPACE NOUN ADP DET PROPN PART PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> det nsubj prep det det compound pobj ROOT advmod det dep attr prep det poss case pobj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 3 2 3 5 5 5 4 1 2 3 4 2 3 6 5 6 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_The_Skeleton_Dance dbr_Mickey <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_The_Skeleton_Dance dbo_animator var_uri sep_dot dbr_Mickey's_Mellerdrammer dbp_cinematography var_uri bra_close 
Who is the scientist whose academic advisor is Franz Brentano? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN DET ADJ NOUN AUX PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det nsubj poss amod nsubj relcl compound attr punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 5 5 4 3 5 4 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Franz_Brentano <pad> <pad> <pad> <pad>,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_academicAdvisor dbr_Franz_Brentano sep_dot var_uri rdf_type dbo_Scientist bra_close 
Who was the animator of both Tommy Tucker's Tooth and Skeleton Dance? <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> PRON AUX DET NOUN ADP CCONJ PROPN PROPN PART PROPN CCONJ PROPN PROPN PUNCT <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> attr ROOT det nsubj prep det compound poss case pobj cc compound conj punct <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> 2 1 3 2 3 6 6 5 6 4 5 6 5 2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> dbr_Tommy_Tucker dbr_The_Skeleton_Dance <pad> <pad> <pad>, SELECT DISTINCT var_uri WHERE bra_open dbr_Tommy_Tucker's_Tooth dbp_animator var_uri sep_dot dbr_The_Skeleton_Dance dbo_animator var_uri bra_close 
