question,query
Венала тыуып Берлинда үлгән барлыҡ кешеләрҙе һанағыҙ ,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_birthPlace dbr_Vienna ; dbo_deathPlace dbr_Berlin bra_close 
Is Darth Vader Luke’s father?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Ist Darth Vader der Vater von Luke?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Luke est-il le père de Dark Vador ?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Дарт Вейдер — отец Люка?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Дарт Вейдер батько Люка?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Darthas Vaderis yra Luko tėvas?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Цi з'яўляецца Дарт Вэйдэр бацькай Люка?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Дарт Вейдер Люктың атаһымы?,ASK WHERE bra_open dbr_Darth_Vader dbo_child dbr_Luke_Skywalker bra_close 
Show me all the breweries in Australia.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Liste alle Brauereinen in Australien auf.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Montrez-moi toutes les brasseries d'Australie.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Перечислите все пивоварни в Австралии.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Перелічіть усі пивоварні Австралії,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Parodyk man visas alaus daryklas Australijoje.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Пакажы мне ўсе піваварні ў Аўстраліі.,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Австралияның барлыҡ һыра эшлэшесен күрһәт миңә ,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Brewery bra_open var_uri dbo_location dbr_Australia bra_close UNION bra_open var_uri dbo_location var_x sep_dot var_x dbo_country dbr_Australia bra_close bra_close 
Give me all films produced by Steven Spielberg with a budget of at least $80 million.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film sep_dot var_uri dbo_director dbr_Steven_Spielberg sep_dot var_uri dbo_budget var_b sep_dot FILTER( xsd_double( var_b) >= 8.0E7 ) bra_close 
Liste alle von Steven Spielberg produzierten Filme mit einem Budget von mindestens 80 Millionen Dollar auf.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film sep_dot var_uri dbo_director dbr_Steven_Spielberg sep_dot var_uri dbo_budget var_b sep_dot FILTER( xsd_double( var_b) >= 8.0E7 ) bra_close 
Donnez-moi tous les films produits par Steven Spielberg avec un budget d'au moins 80 millions de dollars.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film sep_dot var_uri dbo_director dbr_Steven_Spielberg sep_dot var_uri dbo_budget var_b sep_dot FILTER( xsd_double( var_b) >= 8.0E7 ) bra_close 
"Перечислите все фильмы, спродюссированные Стивеном Спилбергом с бюджетом больше 80 миллионов долларов.",SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film sep_dot var_uri dbo_director dbr_Steven_Spielberg sep_dot var_uri dbo_budget var_b sep_dot FILTER( xsd_double( var_b) >= 8.0E7 ) bra_close 
Перелічіть всі фільми Стівена Спілберга з бюджетом не менше $80 млн.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film sep_dot var_uri dbo_director dbr_Steven_Spielberg sep_dot var_uri dbo_budget var_b sep_dot FILTER( xsd_double( var_b) >= 8.0E7 ) bra_close 
Назаві мне ўсе фільмы спрадзюсаваныя Стывенам Спілбергам з бюджэтам не менш за 80 мільёнаў даляраў.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film sep_dot var_uri dbo_director dbr_Steven_Spielberg sep_dot var_uri dbo_budget var_b sep_dot FILTER( xsd_double( var_b) >= 8.0E7 ) bra_close 
Give me all soccer clubs in Spain.,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_SoccerClub bra_open var_uri dbo_ground dbr_Spain bra_close UNION bra_open var_uri dbp_ground var_ground FILTER regex( var_ground, ""Spain"") bra_close bra_close "
Liste alle Fußballvereine aus Spanien auf.,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_SoccerClub bra_open var_uri dbo_ground dbr_Spain bra_close UNION bra_open var_uri dbp_ground var_ground FILTER regex( var_ground, ""Spain"") bra_close bra_close "
Quels sont tous les clubs de football en Espagne ?,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_SoccerClub bra_open var_uri dbo_ground dbr_Spain bra_close UNION bra_open var_uri dbp_ground var_ground FILTER regex( var_ground, ""Spain"") bra_close bra_close "
Перечислите все футбольные клубы Испании,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_SoccerClub bra_open var_uri dbo_ground dbr_Spain bra_close UNION bra_open var_uri dbp_ground var_ground FILTER regex( var_ground, ""Spain"") bra_close bra_close "
Перелічіть всі футбольні клуби Іспанії,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_SoccerClub bra_open var_uri dbo_ground dbr_Spain bra_close UNION bra_open var_uri dbp_ground var_ground FILTER regex( var_ground, ""Spain"") bra_close bra_close "
Pavadink man visas futbolu klubas Ispanijos,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_SoccerClub bra_open var_uri dbo_ground dbr_Spain bra_close UNION bra_open var_uri dbp_ground var_ground FILTER regex( var_ground, ""Spain"") bra_close bra_close "
Назаві мне ўсе футбольныя клубы Іспаніі.,"SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_SoccerClub bra_open var_uri dbo_ground dbr_Spain bra_close UNION bra_open var_uri dbp_ground var_ground FILTER regex( var_ground, ""Spain"") bra_close bra_close "
Who produced films starring Natalie Portman?,SELECT DISTINCT var_uri WHERE bra_open var_film a dbo_Film ; dbo_starring dbr_Natalie_Portman ; dbo_producer var_uri bra_close 
"Wer hat die Filme, in denen Natalie Portman mitspielt, produziert?",SELECT DISTINCT var_uri WHERE bra_open var_film a dbo_Film ; dbo_starring dbr_Natalie_Portman ; dbo_producer var_uri bra_close 
Qui à produit les films avec Natalie Portman ?,SELECT DISTINCT var_uri WHERE bra_open var_film a dbo_Film ; dbo_starring dbr_Natalie_Portman ; dbo_producer var_uri bra_close 
Кто продюсировал фильмы с Натали Портман в главной роли?,SELECT DISTINCT var_uri WHERE bra_open var_film a dbo_Film ; dbo_starring dbr_Natalie_Portman ; dbo_producer var_uri bra_close 
"Хто зняв фільми, де знімалась Наталі Портман?",SELECT DISTINCT var_uri WHERE bra_open var_film a dbo_Film ; dbo_starring dbr_Natalie_Portman ; dbo_producer var_uri bra_close 
"Kas sukūrė filmus, kuriose dalyvauja Natali Portman",SELECT DISTINCT var_uri WHERE bra_open var_film a dbo_Film ; dbo_starring dbr_Natalie_Portman ; dbo_producer var_uri bra_close 
Хто прадзюсаваў фільмы з удзелам Наталі Портман?,SELECT DISTINCT var_uri WHERE bra_open var_film a dbo_Film ; dbo_starring dbr_Natalie_Portman ; dbo_producer var_uri bra_close 
Give me all breeds of the German Shepherd dog.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_breed dbr_German_Shepherd bra_close 
Liste alle Züchtungen vom Deutschen Schäferhund auf.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_breed dbr_German_Shepherd bra_close 
Donnez-moi toutes les races de berger allemand.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_breed dbr_German_Shepherd bra_close 
Перечислите все породы немецкой овчарки,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_breed dbr_German_Shepherd bra_close 
Перелічіть всі породи німецької вівчарки.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_breed dbr_German_Shepherd bra_close 
Pavadink man visus rūšius veisles vokiečiu aviganis,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_breed dbr_German_Shepherd bra_close 
Назаві мне ўсе віды парод нямецкай аўчаркі.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbp_breed dbr_German_Shepherd bra_close 
Who is the heaviest player of the Chicago Bulls?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Wer ist der schwerste Spieler der Chicago Bulls?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Qui est le joueur qui pèse le plus dans les Chicago Bulls ?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Кто является самым тяжелым игроком Chicago Bulls?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Хто є найважчим гравцем Chicago Bulls?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Kas yra sunkiausias Čikagos „Bulls“ žaidėjas?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Хто самы цяжкі гулец Чыкага Булз?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Чикаго Буллз уйынса иң ауыр кем?,SELECT DISTINCT var_uri WHERE bra_open var_uri a dbo_Person ; dbo_weight var_num bra_open var_uri dbp_team dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbp_draftTeam dbr_Chicago_Bulls bra_close UNION bra_open var_uri dbo_draftTeam dbr_Chicago_Bulls bra_close bra_close ORDER BY DESC( var_num) OFFSET 0 LIMIT 1
Which languages are spoken in Estonia?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_spokenIn dbr_Estonia bra_close 
Welche Sprachen werden in Estland gesprochen?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_spokenIn dbr_Estonia bra_close 
На каком языке говорят в Эстонии?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_spokenIn dbr_Estonia bra_close 
Якими мовами розмовляють в Естонії?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_spokenIn dbr_Estonia bra_close 
Kokiomis kalbomis kalbama Estijoje?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_spokenIn dbr_Estonia bra_close 
На якіх мовах размаўляюць у Эстоніі?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_spokenIn dbr_Estonia bra_close 
What is the largest country in the world?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
Welches ist das größte Land der Welt?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
Quel est le plus grand pays du monde ?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
Какая страна является самой большой в мире?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
Яка країна найбільша в світі?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
Kokia pati didžiausia šalys pasaulyje,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
Якая самая вялікая краіна ў свеце?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
Донъялағы иң ҙур ил ниндәй?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Country ; dbo_areaTotal var_n bra_close ORDER BY DESC( var_n) OFFSET 0 LIMIT 1
What is the largest city in america?,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Wie heißt die größte Stadt in Amerika?,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Quelle est la plus grande ville d'Amérique ?,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Какой город является самым большим в Америке?,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Яке місто є найбільшим в Америці?,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Koks pats didžiausias miestas Amerikoje,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Які самы вялікі горад у Амерыцы?,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Америкала иң ҙур ҡала ниндәй?,SELECT var_lcity WHERE bra_open dbr_United_States dbo_largestCity var_lcity bra_close 
Who was the pope that founded the Vatican Television?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Welcher Papst hat das Vatican Television erfunden?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Qui était le pape qui a fondé la télévision du Vatican ?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Какой Папа основал Ватиканское телевидение?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Який Папа Римський заснував Телебачення Ватикану?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Kuris popiežius įkūrė Vatikano televiziją?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Які папа Рымскі заснаваў тэлебачанне Ватыкана?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Рим нигеҙләнгән Ватикан телевидение ниндәй атай?,SELECT var_uri WHERE bra_open var_uri rdf_type dbo_Pope sep_dot res_Vatican_Television_Center dbo_foundedBy var_uri bra_close 
Who discovered Ceres?,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Wer hat Ceres entdeckt?,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Qui a découvert Cérès?,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Кто обнаружил Цереру?,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Хто відкрив Цереру?,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Kas atrado Cererą?,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Хто адкрыў Цэрэру?,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Ո՞վ է հայտնաբերել Սերեսը:,SELECT DISTINCT var_uri WHERE bra_open dbr_Ceres_(dwarf_planet) dbo_discoverer var_uri bra_close 
Who is the king of the Netherlands?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Wer ist der König der Niederlande?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Qui est le roi des pays-bas?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Кто является королем Нидерландов?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Хто є королем Нідерландів?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Kas yra Olandijos karalius?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Хто з'яўляецца каралём Галандыі?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Король голландия кем булыр?,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Ո՞վ է Նիդեռլանդների թագավորը:,SELECT DISTINCT var_uri WHERE bra_open res_Netherlands dbo_leader var_uri sep_dot var_uri rdf_type dbo_Royalty bra_close 
Is Cola a beverage?,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
Ist ein Getränk?,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
Le Cola est-il une boisson?,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
Кола - это напиток?,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
Чи Кола є напоєм?,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
Ar Cola yra gėrimas?,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
Ці з'яўляецца Кола напоем?,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
Կոլան խմիչք է,ASK WHERE bra_open res_Cola rdf_type dbo_Beverage bra_close 
What is the alma mater of the chancellor of Germany Angela Merkel?,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Welche Universität hat Bundeskanzlerin Angela Merkel absolviert?,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Quelle Université la chancelière allemande Angela Merkel est-elle diplômée?,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Где Альма Матер канцлера Германии Ангелы Меркель?,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Що є альма-матер німецкього канцлеру Ангели Меркель?,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Kuris universitetas yra Vokietijos kanclerės Angelos Merkel alma mater?,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Які ўніверсітэт з'яўляецца альма-матэр канцлера Нямеччыны Ангелы Меркель?,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Ո՞ր համալսարանն է ավարտել Գերմանիայի կանցլեր Անգելա Մերկելը:,SELECT var_Almamater WHERE bra_open dbr_Angela_Merkel dbo_almaMater var_Almamater bra_close 
Who wrote the book Les Piliers de la terre?,SELECT DISTINCT var_uri WHERE bra_open res_The_Pillars_of_the_Earth dbo_author var_uri bra_close 
Wer hat das Buch die Säulen der Erde geschrieben?,SELECT DISTINCT var_uri WHERE bra_open res_The_Pillars_of_the_Earth dbo_author var_uri bra_close 
Qui a écrit le livre les Piliers de la Terre?,SELECT DISTINCT var_uri WHERE bra_open res_The_Pillars_of_the_Earth dbo_author var_uri bra_close 
Кто написал книгу Столпы Земли?,SELECT DISTINCT var_uri WHERE bra_open res_The_Pillars_of_the_Earth dbo_author var_uri bra_close 
"Хто написав книжку ""Стовпи Землі""?",SELECT DISTINCT var_uri WHERE bra_open res_The_Pillars_of_the_Earth dbo_author var_uri bra_close 
Ո՞վ է գրել Les Piliers de la terre գիրքը:,SELECT DISTINCT var_uri WHERE bra_open res_The_Pillars_of_the_Earth dbo_author var_uri bra_close 
Which airports does Yeti Airlines serve?,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Welche Flughäfen bedient Yeti Airlines?,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Quels sont les aéroports desservis par Yeti Airlines?,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Какие аэропорты обслуживают авиалинии Йети?,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Які аеропорти обслуговує компанія Yeti Airlines?,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Iš kurių oro uostų skraidina Yeti Airlines?,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Якія аэрапорты абслугоўвае Yeti Airlines?,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Ո՞ր օդանավակայաններն են սպասարկում Եթին Ավիաընկերությունը:,SELECT DISTINCT var_uri WHERE bra_open res_Yeti_Airlines dbo_targetAirport var_uri bra_close 
Where is the birthplace of Goethe?,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Wo wurde Goethe geboren?,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Où est né Goethe?,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Где родился Гёте?,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Місце народження Гете.,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Gėtės gimtinė?,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Месца нараджэння Гётэ?,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Тыуған урыны Гете?,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Որտեղ է Գյոթեի ծննդավայրը:,SELECT var_Goethe WHERE bra_open dbr_Johann_Wolfgang_von_Goethe dbo_birthPlace var_Goethe bra_close 
Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?,ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
War die Kubakrisa vor den Invasion der Schweinebucht?,ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
La crise des Caraïbes a-t-elle eu lieu avant le débarquement dans le golfe des Cochons,ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
"Были ли Карибский кризис раньше, чем высадка в заливе Свиней?",ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
Чи Кубанська ракетна криза була раніше ніж вторгнення у Свинячу бухту?,ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
Ar Kubos krizė buvo prieš Cochinos operaciją?,ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
"Ці быў кубінскі крызіс раней, чым аперацыя ў бухце Качынос?",ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
Կուբայի հրթիռային ճգնաժամը խոզերի ծովածոցի ներխուժումից ավելի՞ շուտ էր:,ASK WHERE bra_open res_Cuban_Missile_Crisis dbo_date var_x sep_dot res_Bay_of_Pigs_Invasion dbo_date var_y FILTER ( var_x < var_y ) bra_close 
Which ingredients do I need for carrot cake?,SELECT DISTINCT var_uri WHERE bra_open res_Carrot_cake dbo_ingredient var_uri bra_close 
